time,u1,u2,u3,u4,u5,y1,y2
6339,0.81675331,0.90416905,0.31150567,0.75616002,0.70106147,0.069956402,0.17214178
6340,0.81601363,0.89673301,0.31709218,0.73661101,0.70300806,0.070764018,0.17091525
6341,0.8159125,0.9013827,0.31931419,0.74208788,0.69579022,0.071571604,0.1696887
6342,0.82146032,0.89668098,0.3178219,0.73277849,0.69922043,0.072379191,0.16846215
6343,0.82404272,0.88745139,0.31665214,0.74436712,0.69965431,0.073186777,0.1672356
6344,0.8232358,0.89030732,0.31475399,0.75223663,0.69329836,0.073994363,0.16600907
6345,0.82242889,0.90016381,0.32436776,0.74129435,0.69094909,0.074801979,0.16478252
6346,0.8216217,0.90127822,0.3303943,0.70613119,0.69757474,0.075609565,0.16355598
6347,0.82081479,0.89704646,0.33123064,0.70775824,0.7042004,0.076417152,0.16232943
6348,0.82305183,0.88856581,0.335508,0.73982009,0.7060513,0.077224738,0.1611029
6349,0.82547285,0.88731201,0.34409001,0.73707603,0.70244519,0.078032324,0.15987635
6350,0.82126424,0.89572308,0.34875274,0.71042872,0.69699241,0.07883994,0.1586498
6351,0.81378332,0.90631095,0.3474791,0.7378016,0.69763713,0.079647526,0.15742325
6352,0.8104209,0.90498757,0.34626012,0.75879069,0.70175333,0.080455113,0.15619672
6353,0.81176603,0.88891415,0.33820285,0.73649762,0.70387581,0.081132386,0.15563876
6354,0.81311089,0.88811298,0.33060202,0.7452855,0.70126082,0.081639198,0.15595512
6355,0.81445575,0.90467391,0.33112954,0.75749234,0.69394917,0.082146039,0.15627147
6356,0.81580061,0.90140005,0.33172261,0.74924307,0.69456481,0.082652852,0.15658782
6357,0.81714547,0.89640222,0.3345104,0.72619025,0.69735569,0.083159693,0.15690417
6358,0.81582293,0.89758643,0.33460059,0.71876304,0.69581954,0.083666505,0.15722052
6359,0.81662985,0.89281491,0.33947923,0.72281108,0.69478761,0.084173346,0.15753689
6360,0.81825498,0.90136536,0.33867569,0.72270915,0.69313419,0.084680159,0.15785324
6361,0.81766109,0.90260181,0.33750044,0.72621296,0.68888899,0.085187,0.15816959
6362,0.81708576,0.8922925,0.34015568,0.7322228,0.69782475,0.085693812,0.15848594
6363,0.81181821,0.89467825,0.33919226,0.73699661,0.70611556,0.086200653,0.15880231
6364,0.80655066,0.89607143,0.33992201,0.71837764,0.7020934,0.086707466,0.15911866
6365,0.80735004,0.89946712,0.34176412,0.72143915,0.69545015,0.087214307,0.15943501
6366,0.81097767,0.89617591,0.3436992,0.70568889,0.69588989,0.087721148,0.15975136
6367,0.80991281,0.91007253,0.34874728,0.71169873,0.69632963,0.08822796,0.16006773
6368,0.80884822,0.90955012,0.34745176,0.72372966,0.69676937,0.088734802,0.16038408
6369,0.81039857,0.89762112,0.34061074,0.72812932,0.70332467,0.089241614,0.16070043
6370,0.81281932,0.89622815,0.3386019,0.74916365,0.70275008,0.089748455,0.16101678
6371,0.81281932,0.90427353,0.34351879,0.71555396,0.69547947,0.090255267,0.16133315
6372,0.81674201,0.89272777,0.34781801,0.71211811,0.69899763,0.090762109,0.1616495
6373,0.82079354,0.89567084,0.34481431,0.73737639,0.69709795,0.091268921,0.16196585
6374,0.81986881,0.91240605,0.35649024,0.72793652,0.69614787,0.095858209,0.15585074
6375,0.82125859,0.9013827,0.37162356,0.72893451,0.70557614,0.10578606,0.14132524
6376,0.8215671,0.90294995,0.37599383,0.70384048,0.71376141,0.10942068,0.12679973
6377,0.81761644,0.90348991,0.37887183,0.70276328,0.71278835,0.10482571,0.12181688
6378,0.81366578,0.89791722,0.37279609,0.72442145,0.70299633,0.10023072,0.12931288
6379,0.80971511,0.90685091,0.36870459,0.70687948,0.70250382,0.095635722,0.13680888
6380,0.80975223,0.89291918,0.36946714,0.73809653,0.70650276,0.091040727,0.14430487
6381,0.81434735,0.88537887,0.3653196,0.73538644,0.70047515,0.086445733,0.15180086
6382,0.81894247,0.8861278,0.3627573,0.71875178,0.70382891,0.081850739,0.15929685
6383,0.82143235,0.87742063,0.36165859,0.73979757,0.70772231,0.077255744,0.16679286
6384,0.82151627,0.8946607,0.36037675,0.73299401,0.70279698,0.075518672,0.16989881
6385,0.82489536,0.89695953,0.3608769,0.72111024,0.70066278,0.077518903,0.16726395
6386,0.83204034,0.89157846,0.3639052,0.72953543,0.69572572,0.079519105,0.1646291
6387,0.83687081,0.88900129,0.37073257,0.75240671,0.69099975,0.081519308,0.16199424
6388,0.83552595,0.88907087,0.37815028,0.75767952,0.68806228,0.08351951,0.15935938
6389,0.83595173,0.92720833,0.38011812,0.74263231,0.67794802,0.085519712,0.15672452
6390,0.83759919,0.90575384,0.38175803,0.75190772,0.69586644,0.087519914,0.15408966
6391,0.83306001,0.89037691,0.38630319,0.73757482,0.70658485,0.089520145,0.1514548
6392,0.83350274,0.91585398,0.3921931,0.71250371,0.68994437,0.091520347,0.14881995
6393,0.83963907,0.89911877,0.39239807,0.72084949,0.70051033,0.09352055,0.14618509
6394,0.84236241,0.90023339,0.39000111,0.7085576,0.70783957,0.095520752,0.14450008
6395,0.84118566,0.90150453,0.39019789,0.7384367,0.70581067,0.096612692,0.14405718
6396,0.84208806,0.89617591,0.39352412,0.75969781,0.70530667,0.09651685,0.14361429
6397,0.84536603,0.89537495,0.39872253,0.76667165,0.70161262,0.096421036,0.14317139
6398,0.84209344,0.89088198,0.40000985,0.74160034,0.69791856,0.096325194,0.14272849
6399,0.83910113,0.8996065,0.39690227,0.74746281,0.70292597,0.09622938,0.1422856
6400,0.83902259,0.89887512,0.3972166,0.74824508,0.71147476,0.096133538,0.1418427
6401,0.83758251,0.90779983,0.39540454,0.72047534,0.70269145,0.096037725,0.1413998
6402,0.84237371,0.90244508,0.39446431,0.7255666,0.69124624,0.095941882,0.14095691
6403,0.84265371,0.89800436,0.3994769,0.72276585,0.68983883,0.095846069,0.14051401
6404,0.84554543,0.8955837,0.40737293,0.73860678,0.68678997,0.095750226,0.14007111
6405,0.85417513,0.89708136,0.40875587,0.73814177,0.69302865,0.095654413,0.13962822
6406,0.85921863,0.90032053,0.40915219,0.74138482,0.70012336,0.09555857,0.13918532
6407,0.85947631,0.89859657,0.411448,0.74564858,0.69123451,0.095462757,0.13874243
6408,0.85759888,0.89420808,0.41968977,0.73246084,0.68828508,0.095366915,0.13829953
6409,0.85953225,0.89399912,0.4261058,0.73286916,0.69523321,0.098442288,0.13933271
6410,0.8571115,0.8971336,0.43783088,0.72394518,0.69910293,0.10566457,0.14229616
6411,0.85544145,0.89697688,0.44117894,0.7435167,0.69444755,0.11288687,0.14525961
6412,0.85655096,0.88489136,0.43586303,0.73942323,0.69654657,0.12010915,0.14822305
6413,0.85567143,0.87566177,0.43562797,0.72659857,0.70133118,0.12069701,0.15118651
6414,0.85743669,0.8844473,0.43476158,0.73096406,0.70396962,0.11260907,0.15414996
6415,0.8549261,0.89789988,0.43699318,0.72201173,0.70589275,0.10452112,0.15711341
6416,0.85239319,0.90580588,0.43779265,0.73723465,0.70003518,0.096433177,0.16007684
6417,0.85541913,0.89579267,0.44093574,0.73963855,0.7027618,0.088345231,0.16304029
6418,0.85726831,0.89387708,0.44057769,0.72016915,0.69699218,0.080257285,0.16600374
6419,0.85777264,0.9053706,0.4347643,0.73610076,0.68865446,0.072169339,0.16896719
6420,0.85325606,0.89920591,0.42897007,0.75255408,0.69570227,0.067032479,0.17193064
6421,0.85029736,0.89023774,0.43309439,0.72611666,0.69959567,0.065754764,0.17489407
6422,0.85198973,0.88828725,0.4430074,0.71514584,0.69849316,0.064477049,0.17785752
6423,0.84609467,0.88684184,0.44214649,0.73104347,0.70371164,0.063199333,0.18082097
6424,0.83861913,0.89598429,0.43813153,0.73430925,0.69949014,0.061921618,0.18378443
6425,0.83735254,0.89673301,0.43517154,0.7235256,0.69715259,0.060643903,0.18674788
6426,0.84021064,0.89547922,0.43303423,0.73320933,0.70500952,0.059366158,0.18971133
6427,0.84306847,0.90401233,0.42386729,0.72994355,0.71286645,0.056636424,0.19267476
6428,0.84843688,0.90129577,0.41507345,0.7495378,0.70761677,0.052007905,0.19563821
6429,0.85667442,0.89157846,0.41300312,0.73885628,0.70043974,0.047379386,0.19860166
6430,0.86302916,0.88882701,0.40945008,0.72579338,0.69701563,0.042750852,0.20156511
6431,0.86723185,0.91247564,0.41359623,0.71930727,0.68797433,0.058344004,0.18489797
6432,0.87143454,0.90249712,0.43218972,0.70653931,0.68709485,0.10038089,0.14256009
6433,0.87085195,0.89020263,0.44901757,0.7345304,0.69196131,0.12207983,0.12140563
6434,0.86707504,0.89316325,0.45040871,0.7466916,0.69961889,0.11718298,0.12795256
6435,0.86319162,0.89682015,0.45369395,0.74623242,0.69393158,0.11228611,0.13449948
6436,0.85621502,0.90573629,0.46450349,0.73134966,0.69565537,0.10738926,0.14104641
6437,0.85061125,0.89399912,0.46183324,0.73254025,0.70730016,0.10249242,0.14759335
6438,0.8465764,0.89312836,0.45482277,0.73312992,0.70449755,0.097595572,0.15414028
6439,0.84622889,0.89882267,0.45354642,0.72513577,0.70292011,0.092698727,0.16068722
6440,0.85260595,0.88800849,0.45432534,0.74028511,0.70617442,0.087801881,0.16383252
6441,0.85785118,0.8965416,0.44506,0.74017152,0.70310773,0.082905035,0.16252957
6442,0.85679788,0.90808715,0.43692349,0.72429278,0.69281757,0.078008189,0.16122662
6443,0.85377168,0.90852264,0.44239887,0.72253525,0.68765772,0.073111343,0.15992367
6444,0.85192249,0.90042501,0.44696318,0.72077771,0.69353289,0.068214497,0.15862072
6445,0.85667442,0.89495681,0.45152748,0.72666652,0.69481106,0.065729144,0.15731776
6446,0.85984991,0.89760398,0.45482272,0.74939043,0.69885668,0.066397333,0.15601481
6447,0.8543583,0.89610612,0.45462051,0.7514427,0.70411034,0.067065494,0.15505026
6448,0.84886643,0.90768657,0.45045247,0.74183838,0.6994899,0.067733655,0.15452819
6449,0.84797748,0.89856167,0.45351357,0.74712264,0.69963085,0.068401844,0.15400613
6450,0.84918409,0.87745553,0.46464559,0.72950126,0.7002873,0.069070005,0.15348408
6451,0.84677463,0.88468239,0.46404434,0.72252761,0.69402539,0.069738166,0.15296202
6452,0.84436491,0.90523122,0.46099687,0.7291442,0.68873655,0.070406355,0.15243997
6453,0.84590397,0.90653746,0.46549287,0.72174534,0.69142213,0.071074516,0.1519179
6454,0.84669959,0.90307198,0.4658482,0.7441516,0.68924079,0.071742677,0.15139585
6455,0.84575093,0.89946712,0.46706716,0.76553756,0.69054265,0.072410866,0.15087378
6456,0.84967335,0.90335053,0.4704453,0.73642967,0.69162711,0.073079027,0.15035173
6457,0.85359604,0.89539229,0.46541359,0.72972803,0.69857524,0.073747188,0.14982967
6458,0.85388384,0.8825056,0.46146012,0.74118076,0.70786279,0.074415377,0.14930761
6459,0.84711461,0.87905767,0.46681021,0.73724591,0.7147347,0.075083538,0.14878556
6460,0.83977356,0.88990674,0.47117503,0.74319905,0.7080741,0.075751699,0.14826349
6461,0.83557087,0.89997219,0.46822462,0.73915101,0.69846407,0.076419888,0.14774144
6462,0.83372142,0.89917101,0.45820086,0.73796042,0.69556155,0.076641327,0.14721938
6463,0.8368111,0.90247977,0.45356277,0.72730142,0.69467035,0.076278599,0.14669732
6464,0.84247081,0.89640222,0.45963305,0.71327492,0.69139868,0.075915871,0.14617526
6465,0.84813052,0.90042481,0.46260395,0.72909313,0.69082385,0.075553143,0.1456532
6466,0.85083531,0.90076458,0.4621694,0.71768584,0.69711718,0.075190414,0.14513115
6467,0.85188887,0.89880532,0.46978799,0.73644093,0.7007526,0.074827686,0.14460909
6468,0.85491481,0.8941036,0.47866386,0.76188638,0.70438779,0.074464958,0.14408703
6469,0.8557965,0.89553146,0.48458379,0.72700669,0.7000061,0.07410223,0.14356497
6470,0.85422731,0.90389029,0.48546115,0.72695,0.69270031,0.073739502,0.14304291
6471,0.8526584,0.89575777,0.48531628,0.73759754,0.69835244,0.073376773,0.14252085
6472,0.84829137,0.89476539,0.48726773,0.72236878,0.70056897,0.073014045,0.1419988
6473,0.84425652,0.90704253,0.4829084,0.7123676,0.69338044,0.072651288,0.14147674
6474,0.84708072,0.89727298,0.47611106,0.7324723,0.69577263,0.072288559,0.14095468
6475,0.85030866,0.89553146,0.47303085,0.73705331,0.70082695,0.071925831,0.14043262
6476,0.85030866,0.90465657,0.47513265,0.73361745,0.69713313,0.071563103,0.13991056
6477,0.85470205,0.89762112,0.48041853,0.74475273,0.69563191,0.071200375,0.13938851
6478,0.8612136,0.89758643,0.48279085,0.72990958,0.69640586,0.070837646,0.13886644
6479,0.86130881,0.88894884,0.49218736,0.71828677,0.70144845,0.070474918,0.13834439
6480,0.85786247,0.89257105,0.49831637,0.71288931,0.69379087,0.07011219,0.13939309
6481,0.85673037,0.90051194,0.49936181,0.71854752,0.69126969,0.069749462,0.14249587
6482,0.85459527,0.8947305,0.50236828,0.74461662,0.70482589,0.069386734,0.14559864
6483,0.8482911,0.90246243,0.50183806,0.7403416,0.70898876,0.069024005,0.14870142
6484,0.84371292,0.89678546,0.49619684,0.7354942,0.71411344,0.068661277,0.1518042
6485,0.84110712,0.90094743,0.49522658,0.75445918,0.70479071,0.068298549,0.15490698
6486,0.84207085,0.89403381,0.49381904,0.74933374,0.70100871,0.067935821,0.15800975
6487,0.8437409,0.89725543,0.49393112,0.72699523,0.7035592,0.067573092,0.16111254
6488,0.84406608,0.89807394,0.49656857,0.72541924,0.70233379,0.067210364,0.1642153
6489,0.84726013,0.89309346,0.49764814,0.73409373,0.69679283,0.066847636,0.16731807
6490,0.84551154,0.89520067,0.50491283,0.74927704,0.69876286,0.066484908,0.17042086
6491,0.83811481,0.89378994,0.50571912,0.74792763,0.69839958,0.06612215,0.17352363
6492,0.8307178,0.90336788,0.4948877,0.73656577,0.69885691,0.065759422,0.17662641
6493,0.82457609,0.90434312,0.49123621,0.74507018,0.70096766,0.065396694,0.17972918
6494,0.81986908,0.91207505,0.49317951,0.74333536,0.69515113,0.065033965,0.18283197
6495,0.81931984,0.91148305,0.49354299,0.7418044,0.69164493,0.064671237,0.18593473
6496,0.8216919,0.90617157,0.49379173,0.73864076,0.68739974,0.064308509,0.18903752
6497,0.82197217,0.8974297,0.48405356,0.7326649,0.6959837,0.063945781,0.19214029
6498,0.82225217,0.89466091,0.47259629,0.73345862,0.69483452,0.062930642,0.19524307
6499,0.81855757,0.90455208,0.46801554,0.73958185,0.6858284,0.061062326,0.19834584
6500,0.81416445,0.89931039,0.46559854,0.7527696,0.69964234,0.059194038,0.20144863
6501,0.81416445,0.89892736,0.46435498,0.75225934,0.70837899,0.057325721,0.2045514
6502,0.80914328,0.89546188,0.46311143,0.74206536,0.70737028,0.055457404,0.20765418
6503,0.80481713,0.89697688,0.46116634,0.73548837,0.70842589,0.053589116,0.21075695
6504,0.81043219,0.89880532,0.45541582,0.73212067,0.70700676,0.0517208,0.21385974
6505,0.8170056,0.8986835,0.44847095,0.73546586,0.70511881,0.049852483,0.2169625
6506,0.82129248,0.90709457,0.44305111,0.73996183,0.70197613,0.047984181,0.22006529
6507,0.8230295,0.88240111,0.45091434,0.71674475,0.70463826,0.062816022,0.19835378
6508,0.82420626,0.8843516,0.46612425,0.71436338,0.69455308,0.082728751,0.16786748
6509,0.82395423,0.90664195,0.46335833,0.71912593,0.69064209,0.08072753,0.16834041
6510,0.81899492,0.89932795,0.45782099,0.74706595,0.70075635,0.078726309,0.16881334
6511,0.81093652,0.89572308,0.45603629,0.7815146,0.70647908,0.076725088,0.16928625
6512,0.80471062,0.90310667,0.45302162,0.76824764,0.70340699,0.074723867,0.16975918
6513,0.8046267,0.89985036,0.44595376,0.73870871,0.70299633,0.072722645,0.19686369
6514,0.80301286,0.89333732,0.43558426,0.74565984,0.70218721,0.070721424,0.23417364
6515,0.80624053,0.8883046,0.43112106,0.75667027,0.70092052,0.068720203,0.2392876
6516,0.80774247,0.90408191,0.42216458,0.73878813,0.69906799,0.051656866,0.24440154
6517,0.80392065,0.92222764,0.413655,0.73361745,0.69178565,0.030693363,0.24951551
6518,0.80390935,0.89575798,0.41355251,0.72033924,0.70267972,0.030386722,0.25462945
6519,0.79785748,0.89175253,0.40982452,0.72186999,0.70039307,0.030080067,0.25974341
6520,0.79109175,0.9154534,0.40195309,0.71212956,0.68670788,0.029773412,0.26485735
6521,0.78812176,0.90829612,0.39408166,0.72143915,0.69478761,0.029466757,0.26997131
6522,0.78515177,0.89669832,0.38703297,0.72561204,0.70184714,0.029160102,0.27508525
6523,0.78529379,0.90502226,0.3746874,0.74993466,0.70012336,0.028853446,0.28019922
6524,0.79216952,0.89922346,0.36058991,0.75002533,0.6950925,0.030144307,0.28531316
6525,0.80267665,0.89659384,0.35164165,0.71682396,0.69175024,0.033524195,0.29042712
6526,0.76826946,0.85587921,0.35179198,0.72452338,0.70104951,0.036904098,0.26131636
6527,0.71944402,0.78394054,0.35179746,0.71925058,0.71256532,0.040283986,0.21705582
6528,0.71280364,0.78277389,0.35083811,0.72778916,0.70222239,0.043663889,0.21151024
6529,0.71106635,0.76452368,0.36078125,0.76751061,0.70043997,0.047043792,0.20596464
6530,0.71767876,0.75956054,0.36142899,0.77776129,0.69993574,0.05042368,0.20041905
6531,0.72123161,0.7921253,0.35597641,0.73421857,0.68976847,0.053803568,0.19487347
6532,0.72209448,0.79285668,0.36207948,0.72552137,0.69311073,0.057183471,0.18932788
6533,0.72465724,0.77530295,0.36885763,0.73414479,0.70203477,0.060563374,0.1837823
6534,0.72342454,0.76034395,0.36213688,0.71705074,0.70945782,0.063943277,0.1782367
6535,0.72219157,0.75694826,0.36291854,0.74341457,0.70496074,0.06732318,0.17269111
6536,0.72020037,0.76647395,0.3691815,0.77253392,0.69713313,0.070703054,0.16714553
6537,0.71734254,0.75968236,0.37313771,0.72446669,0.70494292,0.074082956,0.16159995
6538,0.71793643,0.76356578,0.37140219,0.69930491,0.70140154,0.077462859,0.15605436
6539,0.72035745,0.79172472,0.3631618,0.71920534,0.68896521,0.080842762,0.15433384
6540,0.71816076,0.76973047,0.35954495,0.75018436,0.70453249,0.084222665,0.15761535
6541,0.71345374,0.76363536,0.36121217,0.76071851,0.70774576,0.087602539,0.16089685
6542,0.71502266,0.76377474,0.36287939,0.74755348,0.70627973,0.090982442,0.16417836
6543,0.72164637,0.74625591,0.36633222,0.73021577,0.70575227,0.092235876,0.16745988
6544,0.7223578,0.77761913,0.36239379,0.72191543,0.69060128,0.09070851,0.17074139
6545,0.71907984,0.77906454,0.36301967,0.70892049,0.69417784,0.089181145,0.17402289
6546,0.71431096,0.7411885,0.36893688,0.67619539,0.71444154,0.087653779,0.17535788
6547,0.70783868,0.75243816,0.3621232,0.72209677,0.71715058,0.086126413,0.17414742
6548,0.70297459,0.7811542,0.36235826,0.73188263,0.70562305,0.084599048,0.17293696
6549,0.69602596,0.79266506,0.36766053,0.70030269,0.69831726,0.083071682,0.1717265
6550,0.69612683,0.78989627,0.36496566,0.72012372,0.70377027,0.081544345,0.17654207
6551,0.70611269,0.78106706,0.34921737,0.72382033,0.70241001,0.08001698,0.18923781
6552,0.71418965,0.78160702,0.33728998,0.70676609,0.69646449,0.078489614,0.20193354
6553,0.72438854,0.7848113,0.34288472,0.73011364,0.69196155,0.076962248,0.21462928
6554,0.73458716,0.76032681,0.35506079,0.71322948,0.6974026,0.075434883,0.20772215
6555,0.73861448,0.7548586,0.35631257,0.70357973,0.70528322,0.073907517,0.17518053
6556,0.73794205,0.77087978,0.36357998,0.74491135,0.70367646,0.075948828,0.14263891
6557,0.73329098,0.74233781,0.38217618,0.74584118,0.70863673,0.08265684,0.12376588
6558,0.68430281,0.68356438,0.37830606,0.73996745,0.7126474,0.089364852,0.12276716
6559,0.64066074,0.64417313,0.3698443,0.74781424,0.71299919,0.096072865,0.12176844
6560,0.64763169,0.65655476,0.37379846,0.71991965,0.70391099,0.10278088,0.12076972
6561,0.64859192,0.65268889,0.38114717,0.71595666,0.7064439,0.10948889,0.119771
6562,0.64719111,0.63362017,0.38849585,0.73934381,0.7086487,0.1161969,0.11877228
6563,0.64579003,0.62909251,0.39584458,0.73649762,0.70304324,0.12290491,0.11777356
6564,0.641944,0.61697209,0.40183011,0.7036704,0.710736,0.12961293,0.11677484
6565,0.63530362,0.63508292,0.40058517,0.69029005,0.70510709,0.12708376,0.11577612
6566,0.632782,0.64049012,0.39285723,0.69913482,0.70382891,0.1124752,0.1147774
6567,0.6349674,0.63774723,0.39326995,0.71377371,0.70443094,0.097866621,0.11377868
6568,0.63660356,0.64640217,0.39554388,0.72106501,0.7014991,0.090965352,0.11277996
6569,0.634788,0.65126082,0.3913595,0.73525034,0.6985675,0.094142827,0.11178124
6570,0.58455583,0.58801198,0.39100689,0.75016164,0.70537679,0.097320302,0.11078252
6571,0.53218319,0.52265614,0.3876725,0.72528876,0.71404308,0.10049781,0.1097838
6572,0.53413727,0.53495063,0.38114307,0.68812419,0.70439177,0.10367528,0.10878508
6573,0.53352079,0.54529463,0.38027939,0.69600496,0.69556742,0.10685276,0.10778636
6574,0.5329043,0.53735373,0.38502818,0.72687058,0.69776612,0.11003023,0.10678764
6575,0.53430162,0.52124542,0.39201815,0.71326346,0.70287907,0.11320771,0.10578892
6576,0.53321443,0.5060601,0.40230842,0.72081551,0.70163607,0.11638518,0.1047902
6577,0.52665796,0.51718793,0.40856452,0.72269789,0.69301692,0.11956266,0.10379148
6578,0.52625989,0.51102324,0.41011831,0.73134966,0.69658175,0.12274016,0.10279276
6579,0.53290054,0.50235097,0.41649334,0.74473001,0.70202304,0.12591763,0.10179403
6580,0.53604993,0.51389652,0.42217006,0.72769849,0.6992087,0.12909511,0.10233951
6581,0.5352094,0.52183763,0.43405097,0.7256233,0.69639413,0.13227258,0.10490431
6582,0.53635629,0.51807604,0.45008895,0.72862832,0.69866905,0.13545006,0.1074691
6583,0.53977439,0.49566386,0.45891967,0.74189527,0.7046263,0.13862753,0.11003389
6584,0.54319276,0.50903807,0.46453629,0.73464941,0.69993574,0.14180504,0.11259869
6585,0.54454515,0.512486,0.47131989,0.73676983,0.69809446,0.14498251,0.11516348
6586,0.54353651,0.49346951,0.47373603,0.73049904,0.70559373,0.14815999,0.11772828
6587,0.54107649,0.49778841,0.4696363,0.73475134,0.70779267,0.14282146,0.12029308
6588,0.53695772,0.51333921,0.46691409,0.72090618,0.70133118,0.12634657,0.12285787
6589,0.53119149,0.51506338,0.46993696,0.7380513,0.69753159,0.10987168,0.13050805
6590,0.52354219,0.5012539,0.47047538,0.75710111,0.70176506,0.093396816,0.14480835
6591,0.51799814,0.50069659,0.46041197,0.72790255,0.70690146,0.076921926,0.15910866
6592,0.51486004,0.48989955,0.45085972,0.7292407,0.71007932,0.069472357,0.17340896
6593,0.51172194,0.49510655,0.45003294,0.73532975,0.70516572,0.073825125,0.18770926
6594,0.51067591,0.50926438,0.45505506,0.72481811,0.70257418,0.078177864,0.20200954
6595,0.50935364,0.52411869,0.44376726,0.71694861,0.69855202,0.063668676,0.21630985
6596,0.50725781,0.51422752,0.42627522,0.73074291,0.69696872,0.04184687,0.22408681
6597,0.50776213,0.49216348,0.42188581,0.75447044,0.7056465,0.042717415,0.22333325
6598,0.50669727,0.49221572,0.41707005,0.74950382,0.71406653,0.043587975,0.22257969
6599,0.50383944,0.51302597,0.41754011,0.73420711,0.70534161,0.04445852,0.22182613
6600,0.49870638,0.52307407,0.41725678,0.73140636,0.69834071,0.045329079,0.22107256
6601,0.49481731,0.51798911,0.41046498,0.72632635,0.70076808,0.046199624,0.22031902
6602,0.49532163,0.50463224,0.40367317,0.72553263,0.70292011,0.047070169,0.21956546
6603,0.49927794,0.49975624,0.39467477,0.72588405,0.7008973,0.047940728,0.21881189
6604,0.50388409,0.49895507,0.3931032,0.73086193,0.701296,0.048811273,0.21805833
6605,0.50841197,0.50358742,0.39159456,0.73740473,0.70060414,0.049681833,0.21730477
6606,0.51715383,0.51607352,0.38324756,0.75083052,0.69829381,0.050552377,0.2165512
6607,0.52092697,0.50414452,0.38759323,0.70482701,0.69917352,0.051422937,0.21579766
6608,0.51902185,0.49796248,0.39407895,0.70453228,0.70481393,0.052293482,0.2150441
6609,0.51711672,0.49794514,0.3922901,0.73394636,0.7091921,0.053164027,0.21443275
6610,0.51774799,0.49864162,0.38681702,0.72880966,0.70590847,0.054034586,0.21400735
6611,0.51880721,0.50478897,0.38730354,0.72722221,0.70262507,0.054905145,0.21358198
6612,0.51704194,0.50801059,0.39320436,0.71140399,0.70407516,0.055775676,0.21315661
6613,0.51782653,0.51283435,0.38696732,0.72313999,0.69591335,0.056646235,0.21273121
6614,0.51728859,0.51851152,0.37535976,0.70832519,0.69036652,0.057516795,0.21230584
6615,0.51512551,0.49834572,0.38045157,0.72848075,0.70086213,0.058387354,0.21188047
6616,0.51240217,0.50940376,0.37777038,0.72422845,0.70073314,0.059257884,0.21145508
6617,0.51072083,0.52505925,0.37280429,0.72319669,0.69408403,0.060128444,0.2110297
6618,0.51137093,0.51929514,0.37043466,0.73065787,0.6951394,0.060999003,0.21060433
6619,0.50994188,0.51973042,0.36102449,0.71583744,0.70237483,0.061869534,0.21017894
6620,0.51187526,0.50531138,0.36575554,0.72503363,0.70490774,0.062740093,0.20975356
6621,0.50874818,0.51050083,0.36060359,0.71140379,0.70314878,0.063610652,0.20932819
6622,0.50293731,0.53064051,0.34817877,0.72125761,0.6965583,0.064481212,0.2089028
6623,0.50066772,0.52424073,0.34294757,0.79456604,0.69590162,0.065351742,0.20847742
6624,0.50199403,0.52582552,0.34541013,0.79844419,0.69148076,0.066222302,0.20805205
6625,0.50742968,0.52178538,0.34416929,0.76671689,0.69312246,0.067092861,0.20762666
6626,0.51286534,0.51624759,0.34280272,0.75317772,0.69797743,0.067632659,0.20720128
6627,0.51513681,0.52168069,0.35113192,0.74949236,0.69661693,0.067740001,0.18285616
6628,0.51112455,0.52081014,0.36279555,0.75551366,0.6960543,0.067847344,0.1519585
6629,0.51010434,0.52608673,0.37008756,0.74411763,0.69048402,0.067954657,0.15339633
6630,0.51163426,0.51010024,0.36740908,0.73272159,0.69648794,0.068062,0.15483415
6631,0.50818792,0.505172,0.36767419,0.7341844,0.70203477,0.068169313,0.15627197
6632,0.50721289,0.51678735,0.36725875,0.74427082,0.70025212,0.068276655,0.1577098
6633,0.50584571,0.50130614,0.36631311,0.74741758,0.70306669,0.068383969,0.15914764
6634,0.50080221,0.49944279,0.36745281,0.76251002,0.70588126,0.068491311,0.16058545
6635,0.50179983,0.49719621,0.35593267,0.75752069,0.70721807,0.068598624,0.16202328
6636,0.50970088,0.49641258,0.35589167,0.73580582,0.70341872,0.068705967,0.1634611
6637,0.51520943,0.49728334,0.3560748,0.73903762,0.69888036,0.06881328,0.16489893
6638,0.51798334,0.49987807,0.34833184,0.73083941,0.69800065,0.068920622,0.16633675
6639,0.52240471,0.51551621,0.35206529,0.73529577,0.69375569,0.069027936,0.16777458
6640,0.52870888,0.52624345,0.35347559,0.7508078,0.68874241,0.069135278,0.1692124
6641,0.53316951,0.52565125,0.36451196,0.72774372,0.6872473,0.08192789,0.14450808
6642,0.53171814,0.5079759,0.38696461,0.70839335,0.6902258,0.11130899,0.11280408
6643,0.52591829,0.49902486,0.39425113,0.71630245,0.69117588,0.12650099,0.11665128
6644,0.51882388,0.51835459,0.39363896,0.73711,0.68708313,0.12313806,0.12049847
6645,0.51025013,0.50952559,0.39044663,0.73662247,0.69681628,0.1197751,0.12434567
6646,0.50442231,0.51130179,0.38585496,0.72614481,0.7006276,0.11641217,0.12819286
6647,0.50455679,0.5152899,0.38895433,0.72798176,0.69896245,0.11304921,0.13204005
6648,0.50580079,0.5030999,0.38813985,0.7139834,0.70547084,0.084943522,0.14558905
